"char","year","tf_idf","number"
"查询",2012,0.361161329544248,2018
"泛用",2012,0.306462879587818,2018
"混合",2012,0.215980511946931,2018
"服装",2019,0.38960661020421,321
"领域",2019,0.122532716430619,321
"服装设计",2019,0.118406112568021,321
"智能",2019,0.112371331787551,321
"前提",2019,0.10985299052918,321
"针叶林",2016,0.300569362672668,978
"信号强度",2016,0.1894012181382,978
"传播",2016,0.176766446331583,978
"衰减",2016,0.159006298168134,978
"频率",2016,0.153313924346164,978
"预测",2017,0.205942123995179,875
"交通流量",2017,0.20457248957325,875
"贝叶斯",2017,0.181721483620725,875
"聚簇",2017,0.171753921527239,875
"上下文",2017,0.162343901261314,875
"温度传感器",2018,0.24821462068221,358
"温度",2018,0.213127413146883,358
"CMOS",2018,0.165366550094859,358
"电荷平衡",2018,0.156296068589787,358
"高精度",2018,0.132408181434816,358
"白酒",2018,0.25007370974366,601
"橙汁",2018,0.25007370974366,601
"纯度",2018,0.12503685487183,601
"味觉",2018,0.113946499982871,601
"舌",2018,0.113946499982871,601
"用药",2015,0.371792837053167,1196
"患者",2015,0.317662437398015,1196
"IMRIP",2015,0.192958109370108,1196
"阅读器",2015,0.173307748650378,1196
"方案",2015,0.128087068969761,1196
"检测",2017,0.283227638249648,823
"化",2017,0.151655250357051,823
"特高频",2017,0.13473799016361,823
"带电",2017,0.13473799016361,823
"暂态",2017,0.12278717670568,823
"生命体",2013,0.385916218740215,1847
"超声",2013,0.248747820030417,1847
"发射",2013,0.200626228025592,1847
"二值",2013,0.192958109370108,1847
"频移键控",2013,0.192958109370108,1847
"参与",2018,0.292118697672701,405
"空气质量",2018,0.263765046256645,405
"感知",2018,0.21276734176743,405
"层",2018,0.0973117638388372,405
"大气环境",2018,0.0879216820855483,405
"式",2017,0.289025980074474,885
"参与",2017,0.267362875836032,885
"感知",2017,0.194736211109173,885
"概念",2017,0.0687156518932072,885
"原型",2017,0.0683154880605271,885
"仓储",2017,0.252523494759404,881
"供应链",2017,0.165026831601887,881
"货物",2017,0.141285913590538,881
"下一代",2017,0.123463271475893,881
"物流",2017,0.11573862647094,881
"虚拟化",2019,0.480223864936772,314
"操作系统",2019,0.328834517940981,314
"容器",2019,0.255891361528052,314
"隔离",2019,0.121008108874929,314
"内核",2019,0.109894778962915,314
"攻击",2018,0.26567313378255,508
"侧",2018,0.248435812793957,508
"信道",2018,0.206509466488879,508
"密码",2018,0.184536552764987,508
"破解",2018,0.102856145093912,508
"测绘",2015,0.656231759003478,1350
"4.0",2015,0.140061519645822,1350
"地理信息",2015,0.136789768655367,1350
"转型",2015,0.124516636647615,1350
"升级",2015,0.113923093410696,1350
"茶叶",2019,0.673689950818048,60
"溯源",2019,0.182382952199709,60
"加工过程",2019,0.173694598469515,60
"加工",2019,0.140590821076069,60
"品质",2019,0.140092452328215,60
"分发",2016,0.397523415980495,1145
"块",2016,0.137805458412383,1145
"线性网络",2016,0.130246723824823,1145
"一簇",2016,0.130246723824823,1145
"差异",2016,0.13009268080204,1145
"FBAR",2017,0.246783266194401,902
"ZnO",2017,0.246783266194401,902
"声波",2017,0.224894407860929,902
"谐振器",2017,0.224894407860929,902
"谐振",2017,0.190201388218778,902
"超低温",2017,0.468888205769362,826
"烧结",2017,0.427299374935765,826
"材料",2017,0.308952423347904,826
"微波",2017,0.240921758410452,826
"陶瓷材料",2017,0.234444102884681,826
"报警阀",2018,0.300569362672668,550
"措施",2018,0.239494718270753,550
"可靠性",2018,0.23614394624047,550
"布置",2018,0.208342621411192,550
"组配",2018,0.150284681336334,550
"前端",2012,0.144599965139166,2136
"重量轻",2012,0.126045216604667,2136
"18000",2012,0.126045216604667,2136
"860",2012,0.126045216604667,2136
"960",2012,0.126045216604667,2136
"车",2012,0.323375808988087,2075
"过渡型",2012,0.150284681336334,2075
"历史沿革",2012,0.150284681336334,2075
"外延",2012,0.136954927864027,2075
"美好",2012,0.136954927864027,2075
"车",2014,0.382171410622285,1717
"定位",2014,0.199701761983209,1717
"车辆",2014,0.137798245045608,1717
"组织",2014,0.135289413355173,1717
"IoV",2014,0.129484659071444,1717
"车",2015,0.350323793070428,1410
"定位",2015,0.152549957070507,1410
"位置",2015,0.125449266031504,1410
"Vehicles",2015,0.108538936520686,1410
"车辆",2015,0.105262548298728,1410
"证据",2015,0.851971081350171,1356
"BBM",2015,0.282462774559856,1356
"IMER",2015,0.188308516373238,1356
"体",2015,0.184581441989897,1356
"冲突",2015,0.113825565689905,1356
"抗",2018,0.182774284911077,593
"认证",2018,0.131902736034299,593
"匿名",2018,0.125915824784141,593
"攻击",2018,0.124069022625724,593
"车",2018,0.11517494566699,593
"车",2014,0.447221863494163,1529
"协同",2014,0.332282505027683,1529
"群体",2014,0.226804118285164,1529
"对象",2014,0.195949231986773,1529
"人车",2014,0.166272413393391,1529
"I2V",2012,0.25876832547978,2236
"MG",2012,0.207014660383824,2236
"转发",2012,0.170401704829399,2236
"MGF",2012,0.155260995287868,2236
"最优",2012,0.115366559245133,2236
"机会",2013,0.526648017389357,1734
"车载",2013,0.384721224343218,1734
"传输技术",2013,0.153888489737287,1734
"网络",2013,0.135138523786794,1734
"传输",2013,0.126936140447476,1734
"蠕虫",2012,0.409523850050076,2213
"车载",2012,0.300270223877634,2213
"传播",2012,0.280239488086656,2213
"路网",2012,0.227025567697144,2213
"VIOTWPM",2012,0.190604961694862,2213
"车载",2016,0.433349987100201,1133
"组织",2016,0.297636709381381,1133
"网络通信",2016,0.272605143551997,1133
"车辆",2016,0.181893683460202,1133
"多路",2016,0.0963687033641809,1133
"水表",2017,0.431615530238146,728
"供水",2017,0.410371830052348,728
"远传",2017,0.38960661020421,728
"水业",2017,0.118406112568021,728
"长沙",2017,0.118406112568021,728
"城市",2018,0.313938516205537,613
"空间",2018,0.267204698685669,613
"专属",2018,0.207426881036779,613
"公共",2018,0.14874038529283,613
"社会",2018,0.0901836279085708,613
"地下",2015,0.469124964808112,1332
"空间",2015,0.234230501826587,1332
"城市",2015,0.218906837702313,1332
"层",2015,0.139756256577053,1332
"监督控制",2015,0.0831362066966953,1332
"管线",2018,0.319818625753393,626
"地下",2018,0.262486587452158,626
"污水",2018,0.257948007461476,626
"城市",2018,0.186641657542108,626
"处置",2018,0.169203072371472,626
"城市防灾",2019,0.196008887585213,259
"同步",2019,0.178118247558029,259
"灾情",2019,0.165771852117284,259
"整合系统",2019,0.143390888614484,259
"灾害",2019,0.119699106239164,259
"振动",2018,0.385415337991483,543
"减振",2018,0.14744912131112,543
"振源",2018,0.14744912131112,543
"社会各界",2018,0.126720587562665,543
"轨道交通",2018,0.117082368246326,543
"自然通风",2012,0.532460280293788,2211
"城市",2012,0.357148405436885,2211
"环境",2012,0.145526714168852,2211
"岛",2012,0.125536283006005,2211
"梯度",2012,0.107203025940365,2211
"出行",2012,0.545943560970609,2258
"城市交通",2012,0.533522036075305,2258
"公众",2012,0.512764496418169,2258
"服务",2012,0.175864896006961,2258
"布",2012,0.1656199127658,2258
"数据格式",2010,0.20592608001523,2443
"控制",2010,0.135542529193058,2443
"交通设备",2010,0.124941337700516,2443
"传输控制协议",2010,0.124941337700516,2443
"次序",2010,0.124941337700516,2443
"内涝",2014,0.217732123405448,1699
"城市",2014,0.128930092381062,1699
"防涝",2014,0.124941337700516,1699
"在线",2014,0.0855382957374085,1699
"调度",2014,0.0855382957374085,1699
"城市排水",2019,0.370648859093003,129
"排水",2019,0.264709010206593,129
"管网",2019,0.16153397144701,129
"构架",2019,0.153279694936404,129
"规划",2019,0.116053912666302,129
"排水管",2015,0.564124137914115,1451
"网物",2015,0.426262005244874,1451
"保税区",2015,0.142087335081625,1451
"福田",2015,0.142087335081625,1451
"深圳市",2015,0.142087335081625,1451
"溢流",2018,0.326873342459465,639
"污染物",2018,0.194419047044391,639
"污染",2018,0.170922532449138,639
"浓度",2018,0.161704440398845,639
"合流制",2018,0.132454295415074,639
"演化",2015,0.229893059844142,1309
"产业",2015,0.171870274093494,1309
"地理学",2015,0.154903832972758,1309
"经济",2015,0.133876972240339,1309
"政策",2015,0.116122196528563,1309
"城市",2014,0.282654433296943,1597
"智慧",2014,0.155240737504967,1597
"初步",2014,0.152486762606896,1597
"平台",2014,0.143597572331439,1597
"城镇化",2014,0.115827768466564,1597
"交通",2011,0.411618404784529,2360
"城市",2011,0.15889762736693,2360
"智能",2011,0.140312311583374,2360
"通信产业",2011,0.105605451749856,2360
"朝阳产业",2011,0.105605451749856,2360
"公园",2018,0.439750610410915,538
"防灾",2018,0.360919057746717,538
"避难者",2018,0.279100122481763,538
"避险",2018,0.229589609584624,538
"设施",2018,0.118635774791675,538
"景感",2017,0.316518055507974,877
"规划",2017,0.293358501462041,877
"居民",2017,0.206845517235175,877
"生态",2017,0.182276949457113,877
"生态学",2017,0.142855757074877,877
"曲线",2015,0.161037306004467,1421
"轨迹",2015,0.15667935015754,1421
"保留",2015,0.136887362733211,1421
"处理速度",2015,0.125277689465803,1421
"存储空间",2015,0.125277689465803,1421
"出租车",2019,0.356630202129613,76
"轨迹",2019,0.264133770380526,76
"近十年",2019,0.0898253267757398,76
"社会活动",2019,0.0818581178037864,76
"城市居民",2019,0.0818581178037864,76
"科技",2018,0.172273259628422,379
"农业",2018,0.162678858835614,379
"美国",2018,0.109346748588889,379
"创业",2018,0.100305017590555,379
"差距",2018,0.087399514324722,379
"云",2013,0.226104137087559,1958
"学",2013,0.1656199127658,1958
"设计",2013,0.144879571539943,1958
"初论",2013,0.0908698073196437,1958
"工程学",2013,0.0908698073196437,1958
"能量",2017,0.239457809040291,860
"收集",2017,0.237550233354752,860
"供电",2017,0.134772957560693,860
"装置",2017,0.0937709994403505,860
"电磁波",2017,0.0889226254611219,860
"图像",2015,0.3460431468133,1271
"远程",2015,0.252180665001089,1271
"采集",2015,0.15979245870764,1271
"STM32F407",2015,0.131882523128322,1271
"MMS",2015,0.124373910015208,1271
"我国",2010,0.308650091897303,2405
"传感器",2010,0.297446926554209,2405
"物职",2010,0.289437164055161,2405
"战略意义",2010,0.238092928458128,2405
"与物",2010,0.15775760622222,2405
"邻居",2016,0.314093833369186,1104
"发现",2016,0.262160321709624,1104
"协议",2016,0.217897326890237,1104
"各类",2016,0.098097932895515,1104
"延迟",2016,0.0733067163226188,1104
"故障",2012,0.311158364669307,2232
"调试",2012,0.280282288296372,2232
"修复",2012,0.175449020334715,2232
"以新",2012,0.132454295415074,2232
"传感器",2012,0.108895823958829,2232
"源",2010,0.44136060478272,2426
"位置",2010,0.225808678856708,2426
"隐私",2010,0.225196430558771,2426
"保护",2010,0.180020593522417,2426
"协议",2010,0.14485220026226,2426
"隐私",2013,0.219703834691484,1997
"保护",2013,0.210755816806732,1997
"精确度",2013,0.192067831903457,1997
"SMART",2013,0.16380954002003,1997
"因子",2013,0.149163432117292,1997
"格式",2012,0.389097764929081,2109
"测试",2012,0.269676558045109,2109
"接口标准",2012,0.183877727752691,2109
"符合",2012,0.14743119775634,2109
"标准",2012,0.143252649648174,2109
"不等式",2014,0.292204957653158,1469
"四锚",2014,0.266413753278046,1469
"多解",2014,0.177609168852031,1469
"实解",2014,0.177609168852031,1469
"方程组",2014,0.161855823839305,1469
"民居",2015,0.497305672785686,1341
"聚落",2015,0.497305672785686,1341
"旅游",2015,0.150333227358963,1341
"传统",2015,0.125674814732877,1341
"特色",2015,0.0984892392125634,1341
"信誉度",2013,0.22425031633847,1765
"船",2013,0.156190491647006,1765
"信任",2013,0.155145613936147,1765
"融合",2013,0.152343603325674,1765
"节点",2013,0.125316991743706,1765
"IPv6",2018,0.270015905194298,646
"IPv4",2018,0.242585247862999,646
"单点",2018,0.221467670959775,646
"串口",2018,0.216428750483378,646
"控制器",2018,0.166551171616121,646
"仪器",2017,0.218076020163713,735
"生物",2017,0.181504625990857,735
"检测",2017,0.175130096145838,735
"多而重",2017,0.116638857156558,735
"实用新型",2017,0.116638857156558,735
"破碎",2017,0.723592910137904,769
"细胞",2017,0.357139392687193,769
"提取物",2017,0.238092928458128,769
"连续性",2017,0.200626228025592,769
"品质",2017,0.200626228025592,769
"地球",2012,0.700307598229108,2025
"智慧",2012,0.448473241681017,2025
"地球物理",2012,0.186560865022812,2025
"地球空间",2012,0.186560865022812,2025
"数字地球",2012,0.178569696343596,2025
"制造",2018,0.313550628643156,659
"4.0",2018,0.193931334894215,659
"粗浅",2018,0.150284681336334,659
"并行工程",2018,0.150284681336334,659
"科工",2018,0.150284681336334,659
"大坝",2015,0.542023401325562,1294
"数字",2015,0.155579182334654,1294
"智慧",2015,0.11401862076636,1294
"模块",2015,0.0747357484649544,1294
"整体性",2015,0.0662271477075369,1294
"数字地球",2010,0.367343375335398,2433
"美好前景",2010,0.203475892826555,2433
"一新",2010,0.191891175452036,2433
"成就",2010,0.17729615763015,2433
"IT",2010,0.167682665155258,2433
"人迹",2014,0.520986895299291,1573
"人类",2014,0.226551761587389,1573
"网",2014,0.150972025254666,1573
"社会",2014,0.147443074199727,1573
"映射",2014,0.0759268958666717,1573
"大坝",2019,0.607203430598889,318
"建设",2019,0.273777422768467,318
"厘清",2019,0.0989215623985995,318
"原动力",2019,0.0989215623985995,318
"智能",2019,0.0938798468098525,318
"光载",2012,0.395686249594398,2115
"宽带",2012,0.269868191377284,2115
"光子",2012,0.127522616597872,2115
"无线",2012,0.125733498003256,2115
"微波",2012,0.114361594182177,2115
"BMD",2014,0.325616809562057,1700
"标签",2014,0.252275973892276,1700
"丢失",2014,0.248452134987809,1700
"布鲁姆",2014,0.162808404781028,1700
"回复",2014,0.162808404781028,1700
"协同",2011,0.505264867939153,2345
"大规模",2011,0.286804873943076,2345
"两级",2011,0.17261450824806,2345
"设备",2011,0.147407452532092,2345
"时序",2011,0.141737386939276,2345
"气溶胶",2013,0.488425214343085,1981
"大气",2013,0.275104372520346,1981
"地基",2013,0.209880973150664,1981
"光学",2013,0.200890908386546,1981
"遥感",2013,0.157569209601549,1981
"灾变",2014,0.40815930592822,1646
"病虫害",2014,0.208327542540787,1646
"临界",2014,0.1912077447702,1646
"监控",2014,0.143547747183776,1646
"大区",2014,0.124044498880783,1646
"persistent",2017,0.118406112568021,889
"threat",2017,0.118406112568021,889
"持续性",2017,0.107903882559537,889
"审计",2017,0.107903882559537,889
"advanced",2017,0.107903882559537,889
"数据安全",2015,0.25117260934957,1441
"可控",2015,0.227601183054243,1441
"自主",2015,0.20802978027103,1441
"信息安全",2015,0.145152802286483,1441
"我国",2015,0.116716421305703,1441
"观测",2018,0.348727340070171,497
"生态系统",2018,0.337709911066117,497
"生态学",2018,0.187968101414312,497
"全球",2018,0.164995886368408,497
"生态",2018,0.0959352365563755,497
"包围",2017,0.229847159690864,693
"盒树",2017,0.229847159690864,693
"碰撞检测",2017,0.229847159690864,693
"层次",2017,0.219839175622567,693
"农业",2017,0.169855867313656,693
"软件测试",2014,0.801518300460447,1705
"杀虫剂",2014,0.200379575115112,1705
"新浪潮",2014,0.200379575115112,1705
"ORACLE",2014,0.200379575115112,1705
"新一轮",2014,0.147060561225885,1705
"数据分析",2019,0.253831349617126,220
"网络",2019,0.0926664163109444,220
"工业界",2019,0.0811727408387153,220
"网络安全",2019,0.0772791599856902,220
"机遇",2019,0.0691873630559952,220
"时代",2013,0.137785628361499,1901
"数据管理",2013,0.128357940604729,1901
"数据",2013,0.117044149891722,1901
"规模",2013,0.103427287411206,1901
